"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.40257289895372,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.65301100430727,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.77333854051582,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,0.27441666666667,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.278153367467448,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,0.487938623904743,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.60739707464168,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.36861411643482,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.993715683468212,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.338178410046166,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.0124383299576083,,
"CPALTT01","Consumer prices: all items","PRT","Portugal","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,1.26565719069045,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,23.2870313695486,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,13.4155184916606,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,9.84109755580452,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,5.77583247511156,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,6.14198782961461,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,6.66564745451768,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,10.5704457503225,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,12.0357767839782,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,7.32963091519146,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.12713316312905,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,8.55414305406644,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,7.54850088183422,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.7090849458839,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.48333120449609,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.75672371638144,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.59817976325022,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,1.61510464058235,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.957018132975144,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.91928599146295,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,3.60610263522887,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.40047368963032,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.076165329541994,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.32521977742772,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.520010196278353,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.31194588223237,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.51403712883805,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.66456133425445,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.93694126694221,,
"CPALTT01","Consumer prices: all items","SVK","Slovak Republic","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.1496062992126,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,4.56907227613904,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,4.71841322718403,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,4.67380362714012,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,3.55884296926749,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,1.9710778830596,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,1.83433048042782,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,2.31034551515301,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,3.43351675684201,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,3.58983356407939,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,3.0656565681635,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,3.03888839396656,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,3.03924881090926,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.36881409750382,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,3.51557576832125,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.78679745804946,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.07534335957343,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.287813083535262,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.79986457728769,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,3.19610188833788,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,2.44612782366812,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,1.40858109183012,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.151114837527186,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.500365709903296,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.202598000426412,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.95607633363966,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.67498136863791,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.699518994458679,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.32275301729968,,
"CPALTT01","Consumer prices: all items","ESP","Spain","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,3.09313511976407,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,4.72817304626056,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.15813800724625,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,2.45514857818399,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,0.533131978766227,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,0.658410256243523,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,-0.267132668354978,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,0.462175756339133,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,0.899143734041741,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,2.40595834145436,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,2.15848213589266,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.92565534892387,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.373659828721746,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,0.453170852576204,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.36021468627687,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.21216883436736,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,3.43704910602876,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.494460544378068,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,1.1579880271563,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,2.96115073822137,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,0.888377506923741,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.0442929701486664,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.179638494114647,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.0467847449832435,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,0.984269244577973,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,1.79449904665592,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,1.95353530127027,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.78415097403835,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,0.497367318853583,,
"CPALTT01","Consumer prices: all items","SWE","Sweden","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,2.16319736447148,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,3.29262180313612,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,0.852116995120668,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,1.7998277686715,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,0.811634064628159,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,0.520225422736652,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,0.0179384378439369,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,0.806444380959474,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.55852919679007,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,0.989020329832534,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,0.642711506543266,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,0.638272930887247,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,0.802908730955211,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,1.17195420333701,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,1.05950928324803,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,0.732350603122242,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,2.42604117060161,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,-0.480481936423295,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,0.688238707219984,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,0.23134920765092,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,-0.692552018105251,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,-0.217323155115631,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,-0.0132025387516174,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,-1.14390867228177,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.434618664285847,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,0.533787839825895,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,0.936335464113565,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,0.362886179940658,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,-0.725874933313371,,
"CPALTT01","Consumer prices: all items","CHE","Switzerland","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,0.581814168489837,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,66.093846403637,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,105.215004028239,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,89.113308749581,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,80.4121426988699,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,85.6693687054778,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,84.6413356970868,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,64.8674792029406,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,54.9153824089286,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,54.4001840365155,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,44.9641235479985,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,21.6024370406172,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,8.59826168115266,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,8.17916036801999,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,9.59724212288442,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,8.75618090972636,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2008","2008","PC","Percentage","0","Units",,,10.4441283764886,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2009","2009","PC","Percentage","0","Units",,,6.25097663090622,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2010","2010","PC","Percentage","0","Units",,,8.56644420552974,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2011","2011","PC","Percentage","0","Units",,,6.471879671151,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2012","2012","PC","Percentage","0","Units",,,8.89156996512163,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2013","2013","PC","Percentage","0","Units",,,7.493090305477,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2014","2014","PC","Percentage","0","Units",,,8.85457271364317,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2015","2015","PC","Percentage","0","Units",,,7.67085364845881,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2016","2016","PC","Percentage","0","Units",,,7.77513415328332,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2017","2017","PC","Percentage","0","Units",,,11.1443110840764,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2018","2018","PC","Percentage","0","Units",,,16.3324638988928,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,15.1768215720023,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2020","2020","PC","Percentage","0","Units",,,12.2789574462574,,
"CPALTT01","Consumer prices: all items","TUR","Türkiye","GY","Growth on the same period of the previous year","A","Annual","2021","2021","PC","Percentage","0","Units",,,19.5964926913324,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","1993","1993","PC","Percentage","0","Units",,,2.6,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","1994","1994","PC","Percentage","0","Units",,,2.2,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","1995","1995","PC","Percentage","0","Units",,,2.7,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","1996","1996","PC","Percentage","0","Units",,,2.9,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","1997","1997","PC","Percentage","0","Units",,,2.2,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","1998","1998","PC","Percentage","0","Units",,,1.8,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","1999","1999","PC","Percentage","0","Units",,,1.7,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2000","2000","PC","Percentage","0","Units",,,1.2,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2001","2001","PC","Percentage","0","Units",,,1.6,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2002","2002","PC","Percentage","0","Units",,,1.5,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2003","2003","PC","Percentage","0","Units",,,1.4,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2004","2004","PC","Percentage","0","Units",,,1.4,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2005","2005","PC","Percentage","0","Units",,,2.1,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2006","2006","PC","Percentage","0","Units",,,2.5,,
"CPALTT01","Consumer prices: all items","GBR","United Kingdom","GY","Growth on the same period of the previous year","A","Annual","2007","2007","PC","Percentage","0","Units",,,2.4,,
